2.425550671311849649e-01,4.362596427629310547e-01,0.000000000000000000e+00
2.573376447252797017e-01,3.804452246290503936e-01,1.074292007491983725e-02
2.635689152216570408e-01,3.293857250572720385e-01,2.666396526656283905e-02
2.627065737313632465e-01,2.819251165423986571e-01,4.719113016794601601e-02
2.559160485957762687e-01,2.372351995846930794e-01,7.225260616803441671e-02
2.441412724663864497e-01,1.948467569875587668e-01,1.020839488942605899e-01
2.281723234561782720e-01,1.546590173764635368e-01,1.370925460298348941e-01
2.087075018158547901e-01,1.169439422920053318e-01,1.777527567737732794e-01
1.864097414538815611e-01,8.234734273729021892e-02,2.245123760222888509e-01
1.619575235332348928e-01,5.188065757389592747e-02,2.776976765190403151e-01
1.360896547827882830e-01,2.689218677279736625e-02,3.374102115129846702e-01
1.096419233529857817e-01,9.003867003280818793e-03,4.034145858504016857e-01
8.357207851699760548e-02,0.000000000000000000e+00,4.750232547716196629e-01
5.896820824190585064e-02,1.659135763701358179e-03,5.509921967109133734e-01
3.703497802691013696e-02,1.553080034138909493e-02,6.294493217433009269e-01
1.905294922880096387e-02,4.267469482200536568e-02,7.078837792448090527e-01
6.308917464295626942e-03,8.339858454909676588e-02,7.832258572247567940e-01
0.000000000000000000e+00,1.370466223857637056e-01,8.520401789138263293e-01
1.120490191758083398e-03,2.018951397207955356e-01,9.108365567910170491e-01
1.034682173734480237e-02,2.752022676295764470e-01,9.564733286770255027e-01
2.794032275390478937e-02,3.534300851178560632e-01,9.865928847448559580e-01
5.368784781940805217e-02,4.326187037886092268e-01,1.000000000000000000e+00
8.689575161619056409e-02,5.088514017743761553e-01,9.968855049750457997e-01
1.264434085734920110e-01,5.787212798861348650e-01,9.788221609010712143e-01
1.708905192132106898e-01,6.397036985479936932e-01,9.485159264960592029e-01
2.186208800903941540e-01,6.903599442754746462e-01,9.093669123654979369e-01
2.679975875712115041e-01,7.303420988095790101e-01,8.649512156335941171e-01
3.175033395966276872e-01,7.602226837466254938e-01,8.185513353389246571e-01
3.658451158461641373e-01,7.812152441328730212e-01,7.728322099701110393e-01
4.120129843570808914e-01,7.948677327046874685e-01,7.296998004303510976e-01
4.552941695926444043e-01,8.027970317963063485e-01,6.903200002367453347e-01
4.952520720812845778e-01,8.065018928723328706e-01,6.552410464423154002e-01
5.316836806569134044e-01,8.072597405958221728e-01,6.245578809980036894e-01
5.645681661702074416e-01,8.060917404709233569e-01,5.980721912876431068e-01
5.940161890374410225e-01,8.037728048803903791e-01,5.754231859083854816e-01
6.202255438405879229e-01,8.008650028762955841e-01,5.561817466333032201e-01
6.434454736555967891e-01,7.977588663733392593e-01,5.399111394455149426e-01
6.639497871784352245e-01,7.947134046707803323e-01,5.262017792379533043e-01
6.820177350281023676e-01,7.918905105400561029e-01,5.146880025351621146e-01
6.979211584682452063e-01,7.893824894802732306e-01,5.050534647478609473e-01
7.119164120872590873e-01,7.872330632424153762e-01,4.970299920704546182e-01
7.242397555653166119e-01,7.854528665643296659e-01,4.903931021871895668e-01
7.351051702897853923e-01,7.840306044303029243e-01,4.849561764465752933e-01
7.447038082546147963e-01,7.829409366909991785e-01,4.805644196172988991e-01
7.532044948966287734e-01,7.821499676387763111e-01,4.770891980879118366e-01
7.607548777692938469e-01,7.816190207008884006e-01,4.744230166252214609e-01
7.674829384360739581e-01,7.813072069024318278e-01,4.724752108397057837e-01
7.734986786215896082e-01,7.811731558402053022e-01,4.711683358102373154e-01
7.788958572436659455e-01,7.811761747823253721e-01,4.704351773687021065e-01
7.837537005686674441e-01,7.812770219025340079e-01,4.702163133270155226e-01
7.881385393588711263e-01,7.814384247172719844e-01,4.704581360302242388e-01
7.921053479269447584e-01,7.816254335879453397e-01,4.711112710766408584e-01
7.956991742615220353e-01,7.818056716928787342e-01,4.721293220938732604e-01
7.989564585219837145e-01,7.819495218666507874e-01,4.734678996083196978e-01
8.019062436566510854e-01,7.820302764082089908e-01,4.750838850085211673e-01
8.045712838894675256e-01,7.820242646702540990e-01,4.769349030174795390e-01
8.069690582422918146e-01,7.819109662849987874e-01,4.789789719188686234e-01
8.091126974828891649e-01,7.816731116422104275e-01,4.811743119894221765e-01
8.110118308125130460e-01,7.812967676445377041e-01,4.834792925897843929e-01
8.126733588345014248e-01,7.807714045432520011e-01,4.858524994086502735e-01
8.141021577526152964e-01,7.800899373009967386e-01,4.882529080464802496e-01
8.153017182120348982e-01,7.792487348383710932e-01,4.906401462155232096e-01
8.162747217408756750e-01,7.782475907456015696e-01,4.929748252690715482e-01
8.170235555316875953e-01,7.770896494894209416e-01,4.952189269855911125e-01
8.175507665299309723e-01,7.757812835816351171e-01,4.973362237142868736e-01
8.178594545165792651e-01,7.743319196670505056e-01,4.992927152013840741e-01
8.179536039004378090e-01,7.727538128574659160e-01,5.010570609855958812e-01
8.178383537082418719e-01,7.710617713989444955e-01,5.026009911607837166e-01
8.175202055734469564e-01,7.692728365874184071e-01,5.038996780431886924e-01
8.170071705200582235e-01,7.674059239922781384e-01,5.049320551901477216e-01
8.163088555938162738e-01,7.654814352345338246e-01,5.056810689140333048e-01
8.154364924453678665e-01,7.635208501272063852e-01,5.061338557755095113e-01
8.144029116196324081e-01,7.615463104219775126e-01,5.062818377157479732e-01
8.132224664762156552e-01,7.595802064958923072e-01,5.061207379552362662e-01
8.119109125143875172e-01,7.576447784241309158e-01,5.056505134890002529e-01
8.104852479330217907e-01,7.557617413362822667e-01,5.048752133005077747e-01
8.089635230761189622e-01,7.539519445495792560e-01,5.038027682888868153e-01
8.073646252484510955e-01,7.522350713691450252e-01,5.024447254199939650e-01
8.057080474620601507e-01,7.506293849191680856e-01,5.008159349629670576e-01
8.040136477687975791e-01,7.491515229899463613e-01,4.989342038440706117e-01
8.023014068864045001e-01,7.478163426863095875e-01,4.968199291921894245e-01
8.005911901476199244e-01,7.466368141143553405e-01,4.944957222407820874e-01
7.989025200008865735e-01,7.456239595155891298e-01,4.919860348361982938e-01
7.972543634710064220e-01,7.447868341229066935e-01,4.893167958501694059e-01
7.956649383908335205e-01,7.441325426338758486e-01,4.865150674006526454e-01
7.941515411058968077e-01,7.436662853538797968e-01,4.836087245299336423e-01
7.927303973584115537e-01,7.433914271639587845e-01,4.806261635527108167e-01
7.914165367488515956e-01,7.433095827375011400e-01,4.775960395954357285e-01
7.902236905191144523e-01,7.434207114972675168e-01,4.745470359332703003e-01
7.891642116334046664e-01,7.437232163653098027e-01,4.715076604332091303e-01
7.882490153934952337e-01,7.442140413907312180e-01,4.685060709278220381e-01
7.874875382846484584e-01,7.448887634748959652e-01,4.655699222217998257e-01
7.868877126347146866e-01,7.457416751418147749e-01,4.627262347313068069e-01
7.864559542991933494e-01,7.467658557503028538e-01,4.600012771976879078e-01
7.861971604712787443e-01,7.479532294422274186e-01,4.574204598266236044e-01
7.861147152562897311e-01,7.492946096697438163e-01,4.550082347250993253e-01
7.862105001948270777e-01,7.507797301893044395e-01,4.527879963383747430e-01
7.864849076584690124e-01,7.523972640036881154e-01,4.507819808444074594e-01
7.869368553831050939e-01,7.541348320475047551e-01,4.490111553834658098e-01
7.875638006609790853e-01,7.559790040849219128e-01,4.474950997292910237e-01
7.883617529969185744e-01,7.579152954105189410e-01,4.462518720614505607e-01
7.893252854847224720e-01,7.599281630115073405e-01,4.452978601420644056e-01
7.904475441926791524e-01,7.620010053657415572e-01,4.446476119022710893e-01
7.917202567527390489e-01,7.641161709027911586e-01,4.443136516937015168e-01
7.931337411772145796e-01,7.662549799309125165e-01,4.443062723007867865e-01
7.946769164672597974e-01,7.683977652816168513e-01,4.446333157457081908e-01
7.963373174306151991e-01,7.705239369459809806e-01,4.452999358488131110e-01
7.981011161829778544e-01,7.726120756850816118e-01,4.463083519273997046e-01
7.999531531770968096e-01,7.746400604847202276e-01,4.476575975424145204e-01
8.018769816844445453e-01,7.765852338044350045e-01,4.493432741972364086e-01
8.038549282607129198e-01,7.784246079199446111e-01,4.513573136374571249e-01
8.058681738025684771e-01,7.801351141320342908e-01,4.536877669961894011e-01
8.078968576700318316e-01,7.816938956722808696e-01,4.563186241731763682e-01
8.099202088277760447e-01,7.830786424428345383e-01,4.592296856017779039e-01
8.119167060815331016e-01,7.842679641788959932e-01,4.623964926591033198e-01
8.138642697417697303e-01,7.852417961986669637e-01,4.657903352244615602e-01
8.157404852834500009e-01,7.859818289430537952e-01,4.693783470722125983e-01
8.175228595138244181e-01,7.864719504650764526e-01,4.731237026521035727e-01
8.191891066885550465e-01,7.866986884479709730e-01,4.769859230761749336e-01
8.207174623577845329e-01,7.866516361091004939e-01,4.809212965249614058e-01
8.220870197943332958e-01,7.863238454266210375e-01,4.848834162006231407e-01
8.232780824057184255e-01,7.857121693977221488e-01,4.888238267047365637e-01
8.242725244509365723e-01,7.848175364511860153e-01,4.926927772769321701e-01
8.250541504774022705e-01,7.836451401594470845e-01,4.964400563520271481e-01
8.256090426704756347e-01,7.822045305149374350e-01,5.000158920581190269e-01
8.259258852226889491e-01,7.805095958857835026e-01,5.033718907675654997e-01
8.259962539481116028e-01,7.785784297707452062e-01,5.064619806000516533e-01
8.258148599076726715e-01,7.764330804008421349e-01,5.092433286014009797e-01
8.253797371195406019e-01,7.740991882598224905e-01,5.116771990186026464e-01
8.246923655094240413e-01,7.716055207251699688e-01,5.137297180064428481e-01
8.237577225024843575e-01,7.689834191583315715e-01,5.153725179202055529e-01
8.225842595026575665e-01,7.662661777228421123e-01,5.165832395616434258e-01
8.211838020079773592e-01,7.634883772039056105e-01,5.173458723092272393e-01
8.195713750968038891e-01,7.606851980904945076e-01,5.176509287444042151e-01
8.177649596602967197e-01,7.578917390662506248e-01,5.174954503855943022e-01
8.157851863207297161e-01,7.551423646540558199e-01,5.168828539128285104e-01
8.136549774734829210e-01,7.524701046145373384e-01,5.158226329999288096e-01
8.113991489144204428e-01,7.499061230979240378e-01,5.143299355625807756e-01
8.090439841639399665e-01,7.474792719802101360e-01,5.124250437891020304e-01
8.066167945989798360e-01,7.452157368671383786e-01,5.101327806718000124e-01
8.041454788455613123e-01,7.431387802321961500e-01,5.074818756184451551e-01
8.016580935477174430e-01,7.412685805215767365e-01,5.045043092128475015e-01
7.991824468323129871e-01,7.396221619070784126e-01,5.012346699646998971e-01
7.967457233433381525e-01,7.382134059116628455e-01,4.977095342560416968e-01
7.943741484394135632e-01,7.370531333045581279e-01,4.939668929416052290e-01
